gisjoin,state,county,avg temp,max temp,min temp,hdd,cdd,avg rh,average dp,max dp,min dp,avg wind speed,max wind speed,avg ghr,max ghr,avg dnr,max dnr,avg dhr,max dhr
G4801030,TX,Crane County,17.41994292237443,39.4,-11.7,1612.8249999999932,1291.6041666666588,54.69783105022831,6.320619268477325,23.341171255776544,-19.635744005874386,5.275079908675799,22.6,220.7900684931507,1062,246.94737442922374,1029,68.71267123287672,646
G4801050,TX,Crockett County,17.776986301369867,38.3,-10.0,1569.0291666666674,1378.1291666666637,60.48527397260274,8.775256684567916,23.42903875507102,-23.62121397671237,4.503470319634704,18.5,214.40616438356165,1045,235.2585616438356,1007,69.55764840182648,518
G4801070,TX,Crosby County,15.429566210045662,38.3,-15.0,2129.687499999979,1081.9791666666529,56.36792237442923,5.052570374235227,22.28450936401424,-18.951602864995778,5.16087899543379,22.1,210.74920091324202,1043,241.6164383561644,1007,65.41118721461187,643
G4801090,TX,Culberson County,15.264577625570778,36.1,-20.5,2050.791666666641,942.8625000000188,45.867237442922374,1.3524588438642464,17.222366274154865,-24.38862276144934,4.1559703196347035,20.1,237.71210045662102,1087,293.6291095890411,1043,58.29052511415525,590
G4801110,TX,Dallam County,11.964189497716893,39.4,-16.7,3060.733333333427,748.1624999999946,57.9763698630137,2.234747741099773,20.54710243846381,-20.282171594224508,5.308424657534247,20.1,203.4989726027397,1028,238.6183789954338,1021,62.54828767123288,487
G4801130,TX,Dallas County,19.77799086757991,42.0,-6.7,1388.3791666666248,1927.8458333332044,62.10353881278539,11.380253016933109,33.08500925035912,-14.77630894607745,4.2695776255707765,25.7,197.44109589041096,1003,207.87933789954337,979,69.81598173515982,560
G4801150,TX,Dawson County,17.41994292237443,39.4,-11.7,1612.8249999999932,1291.6041666666588,54.69783105022831,6.320619268477325,23.341171255776544,-19.635744005874386,5.275079908675799,22.6,220.7900684931507,1062,246.94737442922374,1029,68.71267123287672,646
G4801170,TX,Deaf Smith County,13.812374429223745,37.8,-13.9,2528.437499999976,890.4541666666588,57.723059360730595,4.276448262910508,21.158367956494146,-17.777096057324542,5.823755707762557,15.9,210.44908675799087,1029,248.73744292237444,1022,64.30810502283104,496
G4801190,TX,Delta County,16.654931506849316,37.7,-15.0,1822.0666666666577,1221.616666666683,63.25753424657534,8.880480914779943,25.100000000000023,-20.501733573143724,4.215525114155251,15.9,193.21518264840182,1005,198.86518264840183,985,70.93458904109589,605
G4801210,TX,Denton County,18.733995433789957,40.0,-11.7,1420.7291666666677,1579.137499999997,64.00057077625571,11.008750302449648,26.813608988195824,-19.961961626986408,4.560433789954338,17.5,203.67385844748858,1037,203.67077625570775,1003,77.98116438356165,546
G4801230,TX,DeWitt County,20.72020547945205,38.3,-5.6,829.7708333333362,1713.1458333333346,75.81312785388128,15.759459281323938,26.19620084189262,-11.520148037963452,4.463139269406393,17.0,191.83721461187216,1049,158.61027397260273,996,89.84497716894977,513
G4801250,TX,Dickens County,15.429566210045662,38.3,-15.0,2129.687499999979,1081.9791666666529,56.36792237442923,5.052570374235227,22.28450936401424,-18.951602864995778,5.16087899543379,22.1,210.74920091324202,1043,241.6164383561644,1007,65.41118721461187,643
G4801270,TX,Dimmit County,22.4558904109589,41.7,-5.5,666.3541666666525,2183.254166666603,65.28013698630137,14.481775046556757,28.0,-12.436693091937116,3.527248858447489,28.3,203.76301369863015,1032,203.13287671232877,961,73.32374429223745,616
G4801290,TX,Donley County,13.812374429223745,37.8,-13.9,2528.437499999976,890.4541666666588,57.723059360730595,4.276448262910508,21.158367956494146,-17.777096057324542,5.823755707762557,15.9,210.44908675799087,1029,248.73744292237444,1022,64.30810502283104,496
G4801310,TX,Duval County,22.52769406392694,43.0,-2.5,631.1083333333174,2174.2166666664943,72.24463470319635,16.402641583104007,31.104507629249667,-18.9766133029338,4.474691780821918,19.0,192.4291095890411,1015,176.8329908675799,976,78.73732876712329,658
G4801330,TX,Eastland County,18.258470319634704,41.0,-6.2,1490.4999999999764,1475.3416666666562,62.54554794520548,9.76371286298678,25.112053294476084,-25.493518314148872,3.960730593607306,26.2,195.66723744292239,1025,205.79337899543378,993,70.31438356164384,612
G4801350,TX,Ector County,17.41994292237443,39.4,-11.7,1612.8249999999932,1291.6041666666588,54.69783105022831,6.320619268477325,23.341171255776544,-19.635744005874386,5.275079908675799,22.6,220.7900684931507,1062,246.94737442922374,1029,68.71267123287672,646
G4801370,TX,Edwards County,22.759646118721463,43.0,0.5,667.8583333333123,2295.6291666664843,60.31404109589041,13.451949991908942,30.585402751106642,-20.51974627824947,3.8718264840182655,16.5,190.71221461187216,1038,182.3881278538813,979,76.00981735159817,688
G4801390,TX,Ellis County,19.719486301369862,40.0,-11.4,1200.9041666666114,1719.016666666592,63.045662100456624,11.410280595967379,25.112053294476084,-18.115722128931054,4.270559360730593,16.5,198.4543378995434,1003,215.35,968,67.52043378995434,602
G4801410,TX,El Paso County,17.982077625570778,38.9,-5.6,1481.1583333333367,1365.1166666666509,41.01426940639269,2.439903276027232,22.28450936401424,-24.786164500570578,3.7119178082191784,21.6,235.71050228310503,1062,277.37979452054793,1057,65.48721461187215,489
G4801430,TX,Erath County,18.258470319634704,41.0,-6.2,1490.4999999999764,1475.3416666666562,62.54554794520548,9.76371286298678,25.112053294476084,-25.493518314148872,3.960730593607306,26.2,195.66723744292239,1025,205.79337899543378,993,70.31438356164384,612
G4801450,TX,Falls County,18.651141552511415,38.3,-15.6,1433.7999999999622,1561.9666666666437,60.345205479452055,9.763605588554675,24.50974611624264,-20.175228490542366,3.998915525114155,13.3,210.78801369863012,1020,226.3996575342466,972,69.14954337899543,559
G4801470,TX,Fannin County,17.760593607305935,41.0,-9.2,1643.8666666666713,1446.9833333333108,65.25125570776255,10.279983533585604,29.92066511328784,-23.4119955803379,3.475422374429223,28.3,188.05479452054794,1012,186.31301369863013,989,74.5162100456621,621
G4801490,TX,Fayette County,19.65434931506849,41.0,-7.3,1031.2124999999896,1525.5500000000386,72.22785388127853,13.785852161074962,27.205130264078264,-13.922543064598074,3.1829566210045668,12.3,182.03538812785388,1011,173.49440639269406,971,74.63207762557077,666
G4801510,TX,Fisher County,17.08582191780822,41.1,-14.4,1807.7749999999885,1364.5999999999858,58.831963470319636,7.864126716623743,23.443575396678227,-25.550145050149695,5.19142694063927,14.4,213.3353881278539,1039,233.93915525114156,1016,70.39303652968036,547
G4801530,TX,Floyd County,13.812374429223745,37.8,-13.9,2528.437499999976,890.4541666666588,57.723059360730595,4.276448262910508,21.158367956494146,-17.777096057324542,5.823755707762557,15.9,210.44908675799087,1029,248.73744292237444,1022,64.30810502283104,496
G4801550,TX,Foard County,16.134931506849316,40.0,-15.0,2019.9874999999477,1229.73749999999,62.29337899543379,7.7739116318240455,23.92832921990464,-17.528783770599347,4.818664383561644,20.1,202.55091324200913,1023,231.89143835616437,986,63.59006849315068,598
G4801570,TX,Fort Bend County,21.081107305936076,36.1,0.5,651.270833333339,1666.3750000000057,74.23401826484019,15.747097056785124,27.205130264078264,-11.531149310087017,3.4572945205479453,26.8,178.50079908675798,1002,153.50730593607307,971,83.79292237442922,640
G4801590,TX,Franklin County,16.654931506849316,37.7,-15.0,1822.0666666666577,1221.616666666683,63.25753424657534,8.880480914779943,25.100000000000023,-20.501733573143724,4.215525114155251,15.9,193.21518264840182,1005,198.86518264840183,985,70.93458904109589,605
G4801610,TX,Freestone County,18.82213470319635,41.7,-10.0,1382.0541666666707,1572.6333333333323,69.37157534246575,12.291738652617067,26.17486622527747,-16.0999914365392,4.700707762557078,13.9,202.06700913242008,1041,201.1310502283105,1020,77.0027397260274,512
G4801630,TX,Frio County,22.4558904109589,41.7,-5.5,666.3541666666525,2183.254166666603,65.28013698630137,14.481775046556757,28.0,-12.436693091937116,3.527248858447489,28.3,203.76301369863015,1032,203.13287671232877,961,73.32374429223745,616
G4801650,TX,Gaines County,17.41994292237443,39.4,-11.7,1612.8249999999932,1291.6041666666588,54.69783105022831,6.320619268477325,23.341171255776544,-19.635744005874386,5.275079908675799,22.6,220.7900684931507,1062,246.94737442922374,1029,68.71267123287672,646
G4801670,TX,Galveston County,20.46593607305936,35.6,-5.0,880.2541666666416,1670.8208333332198,73.29680365296804,14.924065435240152,28.0,-16.48294742690598,3.318858447488584,14.9,182.30547945205478,1029,169.6552511415525,1027,79.79075342465754,627
G4801690,TX,Garza County,15.429566210045662,38.3,-15.0,2129.687499999979,1081.9791666666529,56.36792237442923,5.052570374235227,22.28450936401424,-18.951602864995778,5.16087899543379,22.1,210.74920091324202,1043,241.6164383561644,1007,65.41118721461187,643
G4801710,TX,Gillespie County,20.39170091324201,38.3,-6.7,968.2500000000063,1731.720833333342,67.35285388127853,13.212123713460818,26.184149506017548,-14.37506030106698,3.82068493150685,14.4,205.22739726027396,1096,186.16187214611872,1017,85.53139269406392,704
G4801730,TX,Glasscock County,17.41994292237443,39.4,-11.7,1612.8249999999932,1291.6041666666588,54.69783105022831,6.320619268477325,23.341171255776544,-19.635744005874386,5.275079908675799,22.6,220.7900684931507,1062,246.94737442922374,1029,68.71267123287672,646
G4801750,TX,Goliad County,20.72020547945205,38.3,-5.6,829.7708333333362,1713.1458333333346,75.81312785388128,15.759459281323938,26.19620084189262,-11.520148037963452,4.463139269406393,17.0,191.83721461187216,1049,158.61027397260273,996,89.84497716894977,513
G4801770,TX,Gonzales County,20.13715753424658,38.8,-7.8,1097.1499999999762,1767.712499999899,63.8384703196347,11.795729867280361,25.630689362963892,-16.827484080592853,3.8815068493150693,15.4,196.09657534246574,1026,186.31461187214612,993,77.6593607305936,627
G4801790,TX,Gray County,13.812374429223745,37.8,-13.9,2528.437499999976,890.4541666666588,57.723059360730595,4.276448262910508,21.158367956494146,-17.777096057324542,5.823755707762557,15.9,210.44908675799087,1029,248.73744292237444,1022,64.30810502283104,496
G4801810,TX,Grayson County,18.430365296803654,44.0,-12.7,1613.2666666666607,1660.8499999999012,58.236187214611874,9.005258792467957,26.036674404409666,-22.601135644275757,4.393036529680366,28.3,178.30456621004566,1020,166.05856164383562,985,76.12134703196347,657
G4801830,TX,Gregg County,18.594817351598174,42.0,-3.9,1330.4708333332921,1438.0791666666992,68.44691780821918,11.784619700561205,26.023824474966375,-16.325786697428384,3.2356621004566213,24.1,192.01974885844749,1001,205.10262557077627,1005,67.01552511415525,546
G4801850,TX,Grimes County,19.65434931506849,41.0,-7.3,1031.2124999999896,1525.5500000000386,72.22785388127853,13.785852161074962,27.205130264078264,-13.922543064598074,3.1829566210045668,12.3,182.03538812785388,1011,173.49440639269406,971,74.63207762557077,666
G4801870,TX,Guadalupe County,20.13715753424658,38.8,-7.8,1097.1499999999762,1767.712499999899,63.8384703196347,11.795729867280361,25.630689362963892,-16.827484080592853,3.8815068493150693,15.4,196.09657534246574,1026,186.31461187214612,993,77.6593607305936,627
G4801890,TX,Hale County,13.812374429223745,37.8,-13.9,2528.437499999976,890.4541666666588,57.723059360730595,4.276448262910508,21.158367956494146,-17.777096057324542,5.823755707762557,15.9,210.44908675799087,1029,248.73744292237444,1022,64.30810502283104,496
G4801910,TX,Hall County,16.134931506849316,40.0,-15.0,2019.9874999999477,1229.73749999999,62.29337899543379,7.7739116318240455,23.92832921990464,-17.528783770599347,4.818664383561644,20.1,202.55091324200913,1023,231.89143835616437,986,63.59006849315068,598
G4801930,TX,Hamilton County,18.258470319634704,41.0,-6.2,1490.4999999999764,1475.3416666666562,62.54554794520548,9.76371286298678,25.112053294476084,-25.493518314148872,3.960730593607306,26.2,195.66723744292239,1025,205.79337899543378,993,70.31438356164384,612
G4801950,TX,Hansford County,11.964189497716893,39.4,-16.7,3060.733333333427,748.1624999999946,57.9763698630137,2.234747741099773,20.54710243846381,-20.282171594224508,5.308424657534247,20.1,203.4989726027397,1028,238.6183789954338,1021,62.54828767123288,487
G4801970,TX,Hardeman County,16.134931506849316,40.0,-15.0,2019.9874999999477,1229.73749999999,62.29337899543379,7.7739116318240455,23.92832921990464,-17.528783770599347,4.818664383561644,20.1,202.55091324200913,1023,231.89143835616437,986,63.59006849315068,598
G4801990,TX,Hardin County,20.292157534246574,36.7,-3.3,865.3250000000085,1592.462499999995,78.05707762557077,15.90587030938633,30.021286252661184,-8.708979593893332,4.03049086757991,20.6,188.78675799086759,1024,166.28276255707763,992,83.48561643835616,642
G4802010,TX,Harris County,20.35900684931507,39.4,-6.1,932.4083333333418,1683.945833333332,72.99509132420091,14.705821739050148,26.12580492874139,-15.521629698665492,3.4435844748858453,11.8,185.77876712328768,1020,161.7576484018265,1007,83.64577625570776,608
G4802030,TX,Harrison County,18.20488584474886,38.9,-10.0,1427.962500000004,1393.245833333319,71.95890410958904,12.39958688933865,26.184149506017548,-17.072235014102716,3.2937442922374434,15.5,191.80650684931507,1017,182.42237442922374,991,79.27922374429224,503
G4802050,TX,Hartley County,11.964189497716893,39.4,-16.7,3060.733333333427,748.1624999999946,57.9763698630137,2.234747741099773,20.54710243846381,-20.282171594224508,5.308424657534247,20.1,203.4989726027397,1028,238.6183789954338,1021,62.54828767123288,487
G4802070,TX,Haskell County,17.08582191780822,41.1,-14.4,1807.7749999999885,1364.5999999999858,58.831963470319636,7.864126716623743,23.443575396678227,-25.550145050149695,5.19142694063927,14.4,213.3353881278539,1039,233.93915525114156,1016,70.39303652968036,547
G4802090,TX,Hays County,20.5003196347032,38.9,-3.9,837.9791666666744,1641.0958333333303,70.9796803652968,14.321387936912434,26.087993248580574,-16.76850606721655,3.4695205479452054,15.5,189.93961187214612,1017,182.15502283105022,1003,73.87054794520547,680
G4802110,TX,Hemphill County,16.134931506849316,40.0,-15.0,2019.9874999999477,1229.73749999999,62.29337899543379,7.7739116318240455,23.92832921990464,-17.528783770599347,4.818664383561644,20.1,202.55091324200913,1023,231.89143835616437,986,63.59006849315068,598
G4802130,TX,Henderson County,18.129680365296803,42.2,-6.7,1414.0874999999699,1351.9208333333481,69.70650684931506,11.79572164705624,29.091090477585624,-13.78019617106338,3.4946004566210047,26.7,189.98219178082192,1007,193.46963470319633,999,71.50616438356164,573
G4802150,TX,Hidalgo County,22.651632420091325,39.0,-1.7,526.3000000000045,2114.6458333333194,73.66506849315068,17.051202817664887,33.080078700917284,-7.586869376458139,4.632694063926941,13.9,196.78059360730595,1043,188.77511415525115,950,75.92385844748858,625
G4802170,TX,Hill County,18.82213470319635,41.7,-10.0,1382.0541666666707,1572.6333333333323,69.37157534246575,12.291738652617067,26.17486622527747,-16.0999914365392,4.700707762557078,13.9,202.06700913242008,1041,201.1310502283105,1020,77.0027397260274,512
G4802190,TX,Hockley County,15.429566210045662,38.3,-15.0,2129.687499999979,1081.9791666666529,56.36792237442923,5.052570374235227,22.28450936401424,-18.951602864995778,5.16087899543379,22.1,210.74920091324202,1043,241.6164383561644,1007,65.41118721461187,643
G4802210,TX,Hood County,18.258470319634704,41.0,-6.2,1490.4999999999764,1475.3416666666562,62.54554794520548,9.76371286298678,25.112053294476084,-25.493518314148872,3.960730593607306,26.2,195.66723744292239,1025,205.79337899543378,993,70.31438356164384,612
G4802230,TX,Hopkins County,17.760593607305935,41.0,-9.2,1643.8666666666713,1446.9833333333108,65.25125570776255,10.279983533585604,29.92066511328784,-23.4119955803379,3.475422374429223,28.3,188.05479452054794,1012,186.31301369863013,989,74.5162100456621,621
G4802250,TX,Houston County,18.952340182648403,36.7,-8.9,1187.5166666666662,1425.6208333333236,74.81723744292238,13.719287127024938,26.798545563553887,-16.693290183233785,3.056312785388128,12.9,191.5263698630137,1003,173.78744292237442,1005,81.92511415525114,672
G4802270,TX,Howard County,17.41994292237443,39.4,-11.7,1612.8249999999932,1291.6041666666588,54.69783105022831,6.320619268477325,23.341171255776544,-19.635744005874386,5.275079908675799,22.6,220.7900684931507,1062,246.94737442922374,1029,68.71267123287672,646
G4802290,TX,Hudspeth County,17.982077625570778,38.9,-5.6,1481.1583333333367,1365.1166666666509,41.01426940639269,2.439903276027232,22.28450936401424,-24.786164500570578,3.7119178082191784,21.6,235.71050228310503,1062,277.37979452054793,1057,65.48721461187215,489
G4802310,TX,Hunt County,17.760593607305935,41.0,-9.2,1643.8666666666713,1446.9833333333108,65.25125570776255,10.279983533585604,29.92066511328784,-23.4119955803379,3.475422374429223,28.3,188.05479452054794,1012,186.31301369863013,989,74.5162100456621,621
G4802330,TX,Hutchinson County,13.812374429223745,37.8,-13.9,2528.437499999976,890.4541666666588,57.723059360730595,4.276448262910508,21.158367956494146,-17.777096057324542,5.823755707762557,15.9,210.44908675799087,1029,248.73744292237444,1022,64.30810502283104,496
G4802350,TX,Irion County,17.776986301369867,38.3,-10.0,1569.0291666666674,1378.1291666666637,60.48527397260274,8.775256684567916,23.42903875507102,-23.62121397671237,4.503470319634704,18.5,214.40616438356165,1045,235.2585616438356,1007,69.55764840182648,518
G4802370,TX,Jack County,18.258470319634704,41.0,-6.2,1490.4999999999764,1475.3416666666562,62.54554794520548,9.76371286298678,25.112053294476084,-25.493518314148872,3.960730593607306,26.2,195.66723744292239,1025,205.79337899543378,993,70.31438356164384,612
G4802390,TX,Jackson County,20.72020547945205,38.3,-5.6,829.7708333333362,1713.1458333333346,75.81312785388128,15.759459281323938,26.19620084189262,-11.520148037963452,4.463139269406393,17.0,191.83721461187216,1049,158.61027397260273,996,89.84497716894977,513
G4802410,TX,Jasper County,20.292157534246574,36.7,-3.3,865.3250000000085,1592.462499999995,78.05707762557077,15.90587030938633,30.021286252661184,-8.708979593893332,4.03049086757991,20.6,188.78675799086759,1024,166.28276255707763,992,83.48561643835616,642
G4802430,TX,Jeff Davis County,15.264577625570778,36.1,-20.5,2050.791666666641,942.8625000000188,45.867237442922374,1.3524588438642464,17.222366274154865,-24.38862276144934,4.1559703196347035,20.1,237.71210045662102,1087,293.6291095890411,1043,58.29052511415525,590
G4802450,TX,Jefferson County,20.292157534246574,36.7,-3.3,865.3250000000085,1592.462499999995,78.05707762557077,15.90587030938633,30.021286252661184,-8.708979593893332,4.03049086757991,20.6,188.78675799086759,1024,166.28276255707763,992,83.48561643835616,642
G4802470,TX,Jim Hogg County,22.52769406392694,43.0,-2.5,631.1083333333174,2174.2166666664943,72.24463470319635,16.402641583104007,31.104507629249667,-18.9766133029338,4.474691780821918,19.0,192.4291095890411,1015,176.8329908675799,976,78.73732876712329,658
G4802490,TX,Jim Wells County,22.52769406392694,43.0,-2.5,631.1083333333174,2174.2166666664943,72.24463470319635,16.402641583104007,31.104507629249667,-18.9766133029338,4.474691780821918,19.0,192.4291095890411,1015,176.8329908675799,976,78.73732876712329,658
G4802510,TX,Johnson County,18.979166666666668,39.0,-9.6,1291.6958333333002,1539.591666666669,63.49166666666667,11.002482026007113,29.091090477585624,-15.91668200118437,4.081073059360731,15.5,197.49155251141553,1003,208.17933789954338,961,70.9925799086758,574
G4802530,TX,Jones County,17.08582191780822,41.1,-14.4,1807.7749999999885,1364.5999999999858,58.831963470319636,7.864126716623743,23.443575396678227,-25.550145050149695,5.19142694063927,14.4,213.3353881278539,1039,233.93915525114156,1016,70.39303652968036,547
G4802550,TX,Karnes County,20.417146118721462,39.0,-7.0,935.4624999999459,1708.2208333332612,66.64486301369863,13.005038217412581,25.257239318509733,-19.198180044801518,3.005114155251142,13.4,192.90993150684932,1025,186.04166666666666,955,76.37294520547945,618
G4802570,TX,Kaufman County,17.760593607305935,41.0,-9.2,1643.8666666666713,1446.9833333333108,65.25125570776255,10.279983533585604,29.92066511328784,-23.4119955803379,3.475422374429223,28.3,188.05479452054794,1012,186.31301369863013,989,74.5162100456621,621
G4802590,TX,Kendall County,20.39170091324201,38.3,-6.7,968.2500000000063,1731.720833333342,67.35285388127853,13.212123713460818,26.184149506017548,-14.37506030106698,3.82068493150685,14.4,205.22739726027396,1096,186.16187214611872,1017,85.53139269406392,704
G4802610,TX,Kenedy County,21.897431506849315,43.0,-4.0,617.8874999999849,1930.949999999927,75.33321917808219,16.73126021908486,27.35509399948154,-17.149943137408002,4.054691780821918,14.4,191.39383561643837,1004,170.33150684931508,973,80.26803652968036,669
G4802630,TX,Kent County,17.08582191780822,41.1,-14.4,1807.7749999999885,1364.5999999999858,58.831963470319636,7.864126716623743,23.443575396678227,-25.550145050149695,5.19142694063927,14.4,213.3353881278539,1039,233.93915525114156,1016,70.39303652968036,547
G4802650,TX,Kerr County,17.776986301369867,38.3,-10.0,1569.0291666666674,1378.1291666666637,60.48527397260274,8.775256684567916,23.42903875507102,-23.62121397671237,4.503470319634704,18.5,214.40616438356165,1045,235.2585616438356,1007,69.55764840182648,518
G4802670,TX,Kimble County,17.776986301369867,38.3,-10.0,1569.0291666666674,1378.1291666666637,60.48527397260274,8.775256684567916,23.42903875507102,-23.62121397671237,4.503470319634704,18.5,214.40616438356165,1045,235.2585616438356,1007,69.55764840182648,518
G4802690,TX,King County,16.134931506849316,40.0,-15.0,2019.9874999999477,1229.73749999999,62.29337899543379,7.7739116318240455,23.92832921990464,-17.528783770599347,4.818664383561644,20.1,202.55091324200913,1023,231.89143835616437,986,63.59006849315068,598
G4802710,TX,Kinney County,22.759646118721463,43.0,0.5,667.8583333333123,2295.6291666664843,60.31404109589041,13.451949991908942,30.585402751106642,-20.51974627824947,3.8718264840182655,16.5,190.71221461187216,1038,182.3881278538813,979,76.00981735159817,688
G4802730,TX,Kleberg County,21.897431506849315,43.0,-4.0,617.8874999999849,1930.949999999927,75.33321917808219,16.73126021908486,27.35509399948154,-17.149943137408002,4.054691780821918,14.4,191.39383561643837,1004,170.33150684931508,973,80.26803652968036,669
G4802750,TX,Knox County,17.08582191780822,41.1,-14.4,1807.7749999999885,1364.5999999999858,58.831963470319636,7.864126716623743,23.443575396678227,-25.550145050149695,5.19142694063927,14.4,213.3353881278539,1039,233.93915525114156,1016,70.39303652968036,547
G4802770,TX,Lamar County,16.654931506849316,37.7,-15.0,1822.0666666666577,1221.616666666683,63.25753424657534,8.880480914779943,25.100000000000023,-20.501733573143724,4.215525114155251,15.9,193.21518264840182,1005,198.86518264840183,985,70.93458904109589,605
G4802790,TX,Lamb County,15.429566210045662,38.3,-15.0,2129.687499999979,1081.9791666666529,56.36792237442923,5.052570374235227,22.28450936401424,-18.951602864995778,5.16087899543379,22.1,210.74920091324202,1043,241.6164383561644,1007,65.41118721461187,643
G4802810,TX,Lampasas County,18.258470319634704,41.0,-6.2,1490.4999999999764,1475.3416666666562,62.54554794520548,9.76371286298678,25.112053294476084,-25.493518314148872,3.960730593607306,26.2,195.66723744292239,1025,205.79337899543378,993,70.31438356164384,612
G4802830,TX,La Salle County,22.4558904109589,41.7,-5.5,666.3541666666525,2183.254166666603,65.28013698630137,14.481775046556757,28.0,-12.436693091937116,3.527248858447489,28.3,203.76301369863015,1032,203.13287671232877,961,73.32374429223745,616
G4802850,TX,Lavaca County,20.72020547945205,38.3,-5.6,829.7708333333362,1713.1458333333346,75.81312785388128,15.759459281323938,26.19620084189262,-11.520148037963452,4.463139269406393,17.0,191.83721461187216,1049,158.61027397260273,996,89.84497716894977,513
G4802870,TX,Lee County,19.65434931506849,41.0,-7.3,1031.2124999999896,1525.5500000000386,72.22785388127853,13.785852161074962,27.205130264078264,-13.922543064598074,3.1829566210045668,12.3,182.03538812785388,1011,173.49440639269406,971,74.63207762557077,666
G4802890,TX,Leon County,19.65434931506849,41.0,-7.3,1031.2124999999896,1525.5500000000386,72.22785388127853,13.785852161074962,27.205130264078264,-13.922543064598074,3.1829566210045668,12.3,182.03538812785388,1011,173.49440639269406,971,74.63207762557077,666
G4802910,TX,Liberty County,20.35900684931507,39.4,-6.1,932.4083333333418,1683.945833333332,72.99509132420091,14.705821739050148,26.12580492874139,-15.521629698665492,3.4435844748858453,11.8,185.77876712328768,1020,161.7576484018265,1007,83.64577625570776,608
G4802930,TX,Limestone County,18.82213470319635,41.7,-10.0,1382.0541666666707,1572.6333333333323,69.37157534246575,12.291738652617067,26.17486622527747,-16.0999914365392,4.700707762557078,13.9,202.06700913242008,1041,201.1310502283105,1020,77.0027397260274,512
G4802950,TX,Lipscomb County,14.952465753424656,41.1,-20.0,2456.9750000000845,1235.1250000000114,59.74543378995434,5.834145943647107,28.239162072419447,-23.839518762285564,5.333025114155251,18.5,208.77956621004566,1012,250.80867579908676,999,61.53230593607306,581
G4802970,TX,Live Oak County,22.52769406392694,43.0,-2.5,631.1083333333174,2174.2166666664943,72.24463470319635,16.402641583104007,31.104507629249667,-18.9766133029338,4.474691780821918,19.0,192.4291095890411,1015,176.8329908675799,976,78.73732876712329,658
G4802990,TX,Llano County,19.784018264840185,38.8,-10.6,1176.0166666666332,1717.6833333332404,57.79178082191781,9.863930977066152,24.405715546395527,-19.403596725116245,4.371004566210046,14.4,210.91541095890412,1016,221.40776255707763,1000,72.94760273972602,659
G4803010,TX,Loving County,18.99222602739726,43.9,-12.0,1506.3625000000077,1759.0249999999648,49.5824200913242,5.516954158189436,22.75856697118178,-34.978103629434315,4.19345890410959,25.7,220.96712328767123,1046,251.1708904109589,1010,65.6593607305936,585
G4803030,TX,Lubbock County,15.429566210045662,38.3,-15.0,2129.687499999979,1081.9791666666529,56.36792237442923,5.052570374235227,22.28450936401424,-18.951602864995778,5.16087899543379,22.1,210.74920091324202,1043,241.6164383561644,1007,65.41118721461187,643
G4803050,TX,Lynn County,15.429566210045662,38.3,-15.0,2129.687499999979,1081.9791666666529,56.36792237442923,5.052570374235227,22.28450936401424,-18.951602864995778,5.16087899543379,22.1,210.74920091324202,1043,241.6164383561644,1007,65.41118721461187,643
G4803070,TX,McCulloch County,17.776986301369867,38.3,-10.0,1569.0291666666674,1378.1291666666637,60.48527397260274,8.775256684567916,23.42903875507102,-23.62121397671237,4.503470319634704,18.5,214.40616438356165,1045,235.2585616438356,1007,69.55764840182648,518
G4803090,TX,McLennan County,18.82213470319635,41.7,-10.0,1382.0541666666707,1572.6333333333323,69.37157534246575,12.291738652617067,26.17486622527747,-16.0999914365392,4.700707762557078,13.9,202.06700913242008,1041,201.1310502283105,1020,77.0027397260274,512
G4803110,TX,McMullen County,22.52769406392694,43.0,-2.5,631.1083333333174,2174.2166666664943,72.24463470319635,16.402641583104007,31.104507629249667,-18.9766133029338,4.474691780821918,19.0,192.4291095890411,1015,176.8329908675799,976,78.73732876712329,658
G4803130,TX,Madison County,19.65434931506849,41.0,-7.3,1031.2124999999896,1525.5500000000386,72.22785388127853,13.785852161074962,27.205130264078264,-13.922543064598074,3.1829566210045668,12.3,182.03538812785388,1011,173.49440639269406,971,74.63207762557077,666
G4803150,TX,Marion County,18.20488584474886,38.9,-10.0,1427.962500000004,1393.245833333319,71.95890410958904,12.39958688933865,26.184149506017548,-17.072235014102716,3.2937442922374434,15.5,191.80650684931507,1017,182.42237442922374,991,79.27922374429224,503
G4803170,TX,Martin County,17.41994292237443,39.4,-11.7,1612.8249999999932,1291.6041666666588,54.69783105022831,6.320619268477325,23.341171255776544,-19.635744005874386,5.275079908675799,22.6,220.7900684931507,1062,246.94737442922374,1029,68.71267123287672,646
G4803190,TX,Mason County,17.776986301369867,38.3,-10.0,1569.0291666666674,1378.1291666666637,60.48527397260274,8.775256684567916,23.42903875507102,-23.62121397671237,4.503470319634704,18.5,214.40616438356165,1045,235.2585616438356,1007,69.55764840182648,518
G4803210,TX,Matagorda County,20.74728310502283,35.0,-3.9,822.1500000000052,1715.408333333338,77.89954337899543,16.31019973005694,26.727719624020494,-15.192198504226326,4.657534246575343,26.8,182.28915525114155,1002,155.40079908675798,964,83.05810502283104,599
G4803230,TX,Maverick County,22.759646118721463,43.0,0.5,667.8583333333123,2295.6291666664843,60.31404109589041,13.451949991908942,30.585402751106642,-20.51974627824947,3.8718264840182655,16.5,190.71221461187216,1038,182.3881278538813,979,76.00981735159817,688
