learning_rate,max_depth,n_estimators,mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_r2,test_r2,mean_train_r2,train_r2,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,mean_train_neg_root_mean_squared_error,std_train_neg_root_mean_squared_error
0.023865897868585808,3,94,0.03651944796244303,0.018978631795342735,0.003141482671101888,0.0018557882487834321,-70.19556525483266,71.81507947183995,0.9123079053889471,0.006766190211283953,-4587.493655367401,1524.508085032601,-864.1085930168629,107.16257611749536
0.036869450645195756,3,94,0.028091828028361004,0.01873135028243484,0.001756747563680013,9.963240819706375e-05,-75.33656267976826,75.74238753167947,0.9747562129974886,0.0019077601758786193,-4799.542681342277,1584.0397202765394,-463.57601527432274,56.8843666956456
0.056958108107376865,3,94,0.029765844345092773,0.01829001950067896,0.0018065770467122395,4.699944562228215e-05,-79.66996966681965,79.32982254208038,0.9963581734999268,0.0002756041506302453,-4981.421529043561,1600.8355035552709,-176.0709503676081,21.563123917617638
0.0879922543569107,3,94,0.0408329963684082,0.00873014174346681,0.0019233226776123047,2.562528389462357e-05,-81.93236391655725,81.26779733796852,0.9998238582924296,1.35782153134872e-05,-5076.002460521974,1602.5959855732435,-38.721667498448646,4.7573105874964865
0.13593563908785256,3,94,0.03098146120707194,0.022166995407112543,0.0017532507578531902,0.00012676820454040247,-82.53170420049868,81.78605613049926,0.9999985195740968,1.1589862173402926e-07,-5100.922251133431,1602.5953064521846,-3.5495685772102785,0.4350402842024265
0.21000141557086555,3,94,0.033069213231404625,0.025005058304479993,0.0017379124959309895,0.0001161925280189673,-82.59175730646223,81.83868252341823,0.9999999992713132,5.983245482382753e-11,-5103.403291331923,1602.5671007952856,-0.07874244976044863,0.009698402795073365
0.324422607917163,3,94,0.028895457585652668,0.0187733940885127,0.001784960428873698,7.956618551392776e-05,-76.89750375977869,84.21880137038156,0.9999999999995306,1.9239017175483048e-13,-4734.856395830458,1355.4485996001067,-0.0019145001094311347,0.00011051233939758568
0.5011872336272722,3,94,0.0261995792388916,0.018595635356941472,0.0017341772715250652,0.00011699792401301235,-71.48710891595435,87.11045308090213,0.9999999999999166,2.698892573643508e-14,-4294.223143586061,1294.822553182368,-0.0008169976589785891,3.4326747835955084e-05
0.01,3,116,0.028881152470906574,0.016967364305389372,0.0016890366872151692,0.00011648471271542901,-63.76939777909144,68.36738622122148,0.73063285510419,0.016068020405281918,-4337.219441748845,1309.607464758786,-1517.0869148255442,199.25750509151902
0.015448591479026755,3,116,0.029321670532226562,0.017267383094729232,0.0017427603403727214,0.00010381960380297634,-67.74125737025273,70.19034147660082,0.8606727678216322,0.010330981727695943,-4494.682712926202,1461.297712310621,-1089.5138218205868,136.39495397242584
0.023865897868585808,3,116,0.029319127400716145,0.01727337525719111,0.0018039544423421223,0.00012196041871040052,-72.64432629178839,73.62748268065681,0.9483692711031143,0.00393117522595472,-4687.529217095015,1559.980411005625,-663.0137538440055,81.76966428466064
0.036869450645195756,3,116,0.07744797070821126,0.08373512764486715,0.0018435319264729817,0.00019204497739846787,-77.61881256586257,77.60566058879756,0.9888749421253978,0.0008359893093270494,-4895.312979926407,1595.7108442396843,-307.74112370878277,37.66742925309513
0.056958108107376865,3,116,0.02882075309753418,0.016216478541295428,0.0017270247141520183,0.0001158701757494899,-81.01912757626323,80.48106975089811,0.9989785460142944,7.730292513616296e-05,-5037.854720845219,1602.3884975964793,-93.2475285699847,11.419675905329434
0.0879922543569107,3,116,0.03223880132039388,0.02096823024008334,0.0018051465352376301,9.886953977490308e-05,-82.3464154905623,81.62594420529828,0.9999756726848809,1.8740045509235465e-06,-5093.214328669262,1602.61045933783,-14.390367696872156,1.7681876723353303
0.13593563908785256,3,116,0.033332268397013344,0.015526112294174952,0.0018631617228190105,0.00014353568527105865,-82.58007602672423,81.82841586316046,0.9999999330284574,5.305099281866815e-09,-5102.921307850513,1602.5736583193093,-0.754929731162053,0.09249539040508871
0.21000141557086555,3,116,0.030398130416870117,0.017572500067200687,0.003483374913533529,0.002204990184966642,-82.59256969626456,81.83993065471836,0.9999999999937038,4.995409194940031e-13,-5103.428997723452,1602.5447195783531,-0.007307263834503434,0.0007889068578924061
0.324422607917163,3,116,0.029331763585408527,0.01781993851187769,0.001714626948038737,0.00010119763272649515,-76.89745472650229,84.2188248775752,0.9999999999995306,1.9239017175483048e-13,-4734.852895063831,1355.4469906850077,-0.0019145001094311347,0.00011051233939758568
0.5011872336272722,3,116,0.02805646260579427,0.019164247954215015,0.0017096996307373047,8.649721779382343e-05,-71.48710891595435,87.11045308090213,0.9999999999999166,2.698892573643508e-14,-4294.223143586061,1294.822553182368,-0.0008169976589785891,3.4326747835955084e-05
0.01,3,138,0.037361701329549156,0.025472761748412606,0.0017191569010416667,0.0001163157454970923,-65.17867467367056,68.90117944465172,0.7861000530536401,0.013974183632188825,-4393.492903468858,1371.08604039348,-1351.0746300732098,173.69170359584817
0.015448591479026755,3,138,0.03403902053833008,0.016127262958752726,0.0017929871877034504,9.592950277402784e-05,-69.60293051511655,71.3981499791094,0.9013450567498157,0.007607832988271579,-4564.487318968496,1512.122336924661,-916.550683753956,113.7942131169416
0.023865897868585808,3,138,0.03410116831461588,0.016250721097050433,0.0017711321512858074,6.989998317494717e-05,-74.69634105308462,75.23286079279487,0.9695887740266497,0.002293758144612289,-4772.7683089968095,1579.303837688903,-508.82763677025576,62.50101232803195
0.036869450645195756,3,138,0.03538163503011068,0.016118499302022478,0.0017954508463541667,0.00010262848290711074,-79.21785606461664,78.94779395416519,0.9950938547649276,0.00036863246683002665,-4962.374504284236,1600.1020400645791,-204.36407680661281,25.013430948013358
0.056958108107376865,3,138,0.03637941678365072,0.01835733653068546,0.001958926518758138,0.00010461285146418092,-81.75227724767147,81.11197989314566,0.9997135035554753,2.168568693568405e-05,-5068.449445301642,1602.6730745438208,-49.38404920703757,6.047366478644348
0.0879922543569107,3,138,0.03583073616027832,0.015111802319089165,0.0018149216969807942,4.730644920947138e-05,-82.50129585854252,81.76018416407803,0.9999966397222848,2.586787049981655e-07,-5099.647306537138,1602.5883960456113,-5.348212112114446,0.6567035716999315
0.13593563908785256,3,138,0.03485647837320963,0.01613021461677266,0.0017716089884440105,8.60587228561577e-05,-82.59038033938164,81.8374417840578,0.9999999969794463,2.429085632210378e-10,-5103.346641951366,1602.5695612525603,-0.16032163028180038,0.01967666332862504
0.21000141557086555,3,138,0.034240404764811196,0.016547142183975024,0.0017857551574707031,0.00011076657938822115,-82.59263903004995,81.83999236494716,0.999999999998893,4.1853389258507677e-13,-5103.432078144481,1602.5442935512733,-0.0029546148910341683,0.00010994194613691085
0.324422607917163,3,138,0.03559152285257975,0.017562826953835525,0.0018379688262939453,2.3289480517388747e-05,-76.89740569332643,84.21884838477119,0.9999999999995306,1.9239017175483048e-13,-4734.849394297521,1355.4453817862277,-0.0019145001094311347,0.00011051233939758568
0.5011872336272722,3,138,0.03589161237080892,0.02470349715966562,0.0017488797505696614,8.467996359425332e-05,-71.48710891595435,87.11045308090213,0.9999999999999166,2.698892573643508e-14,-4294.223143586061,1294.822553182368,-0.0008169976589785891,3.4326747835955084e-05
0.01,3,161,0.036414384841918945,0.015902471836587585,0.001827557881673177,9.151678516437469e-05,-66.62398226986095,69.58426453235838,0.8315233746730587,0.011894691914454953,-4450.7798532154475,1424.998788772648,-1198.4477329928113,151.42908899155927
0.015448591479026755,3,161,0.040837764739990234,0.014326783911799321,0.0018041928609212239,9.625977692439065e-05,-71.35674983876677,72.65946505371409,0.931023582360881,0.005267738172708414,-4634.842897248639,1542.880316898359,-766.3578970638218,94.74618197396583
0.023865897868585808,3,161,0.04234782854715983,0.02320447994900119,0.0018138885498046875,4.922405481429585e-05,-76.44958685543374,76.64379465711703,0.9825051194039714,0.0013119348963744905,-4846.2591322398,1590.5065982117214,-385.9223952019292,47.28526753495677
0.036869450645195756,3,161,0.04018855094909668,0.018527359245579317,0.0018267631530761719,3.4140230753973846e-05,-80.36122625111845,79.918557528448,0.9979154022204199,0.000156626214567914,-5010.28603868101,1601.878839258946,-133.21268174066418,16.304853566768593
0.056958108107376865,3,161,0.037020603815714516,0.016390397172282484,0.0017868677775065105,6.969556837841107e-05,-82.15847038709582,81.46303590068922,0.9999241541028777,5.741442245649082e-06,-5085.3733462542195,1602.6777653465358,-25.40931396837252,3.111489196314012
0.0879922543569107,3,161,0.04085659980773926,0.021908145675714426,0.002992391586303711,0.0016169377299533917,-82.5605273725719,81.81157598353307,0.9999995757190225,3.2580660979049706e-08,-5102.105993727844,1602.5762122121323,-1.900452614576985,0.23353805921419216
0.13593563908785256,3,161,0.040473620096842446,0.019791053206454984,0.0018905798594156902,0.00016670947352729362,-82.5926002217629,81.83938153223608,0.9999999998788364,1.0721592371582672e-11,-5103.43860973085,1602.568454896176,-0.03206517060142483,0.003680037320747279
0.21000141557086555,3,161,0.036499738693237305,0.016472774276174364,0.0017813046773274739,8.300170730382896e-05,-82.59263903004995,81.83999236494716,0.999999999998893,4.1853389258507677e-13,-5103.432078144481,1602.5442935512733,-0.0029546148910341683,0.00010994194613691085
0.324422607917163,3,161,0.034762064615885414,0.01475443243843947,0.0017747084299723308,7.79139692308418e-05,-76.89735443147737,84.21887296047858,0.9999999999995306,1.9239017175483048e-13,-4734.845734405808,1355.4436997731336,-0.0019145001094311347,0.00011051233939758568
0.5011872336272722,3,161,0.03521649042765299,0.020745262460767,0.0017748673756917317,8.625555259162494e-05,-71.48710891595435,87.11045308090213,0.9999999999999166,2.698892573643508e-14,-4294.223143586061,1294.822553182368,-0.0008169976589785891,3.4326747835955084e-05
0.01,3,183,0.04066586494445801,0.021192400678749904,0.0032752354939778647,0.00207498493554535,-67.95316427265375,70.30970754466864,0.8655761682268643,0.010019440027208648,-4502.902032532099,1467.9695188170379,-1070.1247460718898,133.76520632218663
0.015448591479026755,3,183,0.04742662111918131,0.02362809075760546,0.0018012523651123047,4.893915212058015e-05,-72.86847439611917,73.7994748384663,0.9510081198760258,0.003711462392031418,-4696.983799812588,1562.2015241288536,-645.8493261145942,79.57786911044865
0.023865897868585808,3,183,0.0391690731048584,0.01571060045356768,0.0018073717753092449,8.676980610333313e-05,-77.78770764264706,77.7483111330626,0.9896861644941514,0.0007720407734645538,-4902.403715154448,1596.161483068352,-296.3137821025621,36.27828498724069
0.036869450645195756,3,183,0.041054328282674156,0.014907821934515671,0.0018315315246582031,2.732017542504043e-05,-81.09770449539535,80.54887942146738,0.9990806729411027,6.906664372936069e-05,-5041.092012226724,1602.482003878286,-88.46460189295205,10.82769912322273
0.056958108107376865,3,183,0.045122226079305015,0.014285601439066348,0.0018099149068196614,6.380369046541497e-05,-82.36239333123268,81.63966870032917,0.9999787274325586,1.6104432166366902e-06,-5093.86213872355,1602.6408802857302,-13.45660306099577,1.647519873953419
0.0879922543569107,3,183,0.04044961929321289,0.014949499854352842,0.001828908920288086,6.888798063369452e-05,-82.58104327426848,81.82937316643601,0.9999999413518048,4.464607951521411e-09,-5102.9577151078265,1602.5716928230545,-0.7065849016034417,0.08675258527516504
0.13593563908785256,3,183,0.04407207171122233,0.01616963122940585,0.009199221928914389,0.00753586745201523,-82.59299118886564,81.83980617093789,0.9999999999934368,4.283859381101392e-13,-5103.4530758451965,1602.5656478559424,-0.007505588895197192,0.0011017522194601242
0.21000141557086555,3,183,0.03608783086140951,0.01751016718970844,0.0017286936442057292,0.0001027769987494142,-82.59263903004995,81.83999236494716,0.999999999998893,4.1853389258507677e-13,-5103.432078144481,1602.5442935512733,-0.0029546148910341683,0.00010994194613691085
0.324422607917163,3,183,0.03703022003173828,0.018645069960604537,0.0019119580586751301,0.00017006163254045003,-76.89730539850721,84.21889646767931,0.9999999999995306,1.9239017175483048e-13,-4734.842233640146,1355.442090907734,-0.0019145001094311347,0.00011051233939758568
0.5011872336272722,3,183,0.032659053802490234,0.015601626668588739,0.0018550554911295574,8.930493643532627e-05,-71.48710891595435,87.11045308090213,0.9999999999999166,2.698892573643508e-14,-4294.223143586061,1294.822553182368,-0.0008169976589785891,3.4326747835955084e-05
0.01,3,205,0.046903530756632485,0.017193086241712965,0.0018603801727294922,1.2017494727231055e-05,-69.15973422591573,71.09229458108706,0.892480004591229,0.008254570551543236,-4548.031124527933,1501.1803678167262,-956.8799091235763,118.94971910083045
0.015448591479026755,3,205,0.040535529454549156,0.0141613711675024,0.0017991065979003906,8.463109569722057e-05,-74.21354328543997,74.84852664997311,0.9651966743863847,0.0026195308437194378,-4752.80467441322,1575.2506116778736,-544.339082244739,66.88577017745438
0.023865897868585808,3,205,0.04157376289367676,0.014695622745957908,0.0017969608306884766,6.581849927637938e-05,-78.85072313945787,78.63841627902298,0.9939183474484161,0.0004552553261366012,-4947.002629556391,1599.2383800198147,-227.53728667130443,27.85810178645857
0.036869450645195756,3,205,0.047027269999186196,0.022047675318856312,0.0018266836802164714,2.8027678907013525e-05,-81.59419026466222,80.9758891805899,0.9995945686424076,3.0463288496183807e-05,-5061.828156698374,1602.671468634507,-58.74799484101859,7.1905890348940185
0.056958108107376865,3,205,0.04875048001607259,0.01572706812756289,0.0018367767333984375,1.4503742461777358e-05,-82.47079745275728,81.73367929435196,0.9999940333890877,4.5215185838229604e-07,-5098.372350763747,1602.6106466958975,-7.12662123703479,0.8719970531479675
0.0879922543569107,3,205,0.04220128059387207,0.014018801696484184,0.0018132527669270833,3.685673290178979e-05,-82.58868234701434,81.83599354206372,0.9999999918970808,5.881497157721944e-10,-5103.274329984603,1602.5711751480458,-0.26267529884249735,0.03222562170908156
0.13593563908785256,3,205,0.04196612040201823,0.015206839643633773,0.0017908414204915364,8.088853696314378e-05,-82.59301210584844,81.83980816026447,0.9999999999972139,1.2891027777567016e-12,-5103.45539841797,1602.5644329685379,-0.004622410357560923,0.00035316425258648373
0.21000141557086555,3,205,0.042696873346964516,0.015397992358770608,0.0018533865610758464,0.00011414521700259384,-82.59263903004995,81.83999236494716,0.999999999998893,4.1853389258507677e-13,-5103.432078144481,1602.5442935512733,-0.0029546148910341683,0.00010994194613691085
0.324422607917163,3,205,0.03992978731791178,0.014993076344465511,0.0018093585968017578,6.361175689308919e-05,-76.89725636563759,84.21891997488238,0.9999999999995306,1.9239017175483048e-13,-4734.838732874802,1355.4404820586533,-0.0019145001094311347,0.00011051233939758568
0.5011872336272722,3,205,0.04260794321695963,0.015502656372877706,0.0018851757049560547,4.710924282095464e-05,-71.48710891595435,87.11045308090213,0.9999999999999166,2.698892573643508e-14,-4294.223143586061,1294.822553182368,-0.0008169976589785891,3.4326747835955084e-05
0.01,3,227,0.049032131830851235,0.011657830093671691,0.0018890698750813801,1.1714633797129491e-05,-70.28756007132132,71.88391396663322,0.913850077831231,0.00660542718315417,-4591.234770689633,1525.8801158985375,-856.4849724181198,106.13888810400934
0.015448591479026755,3,227,0.05899182955423991,0.026121097562497083,0.0018037954966227214,0.00010853089102074672,-75.40066457395399,75.79420343330388,0.9752716363107359,0.001852229571924213,-4802.395299719923,1584.1867979760816,-458.8270202849856,56.25950566438864
0.023865897868585808,3,227,0.0461421807607015,0.013495694637776164,0.0018308957417805989,5.2484348278825384e-05,-79.68848189336049,79.346376340076,0.9964138875406979,0.0002684504681833896,-4982.12726731395,1600.9190011797282,-174.72437959006047,21.39145138642779
0.036869450645195756,3,227,0.04479297002156576,0.01495120344808818,0.0018395582834879558,4.57508349298251e-05,-81.92717737422853,81.26317919835745,0.9998212052322187,1.3434014443114011e-05,-5075.719622881213,1602.7071294153195,-39.0132340178972,4.775207456938438
0.056958108107376865,3,227,0.05330681800842285,0.011620463647803834,0.0018873214721679688,1.4226751799235495e-05,-82.52831604784971,81.78359195608851,0.9999983264737372,1.2701645990297053e-07,-5100.764721378597,1602.5917525175614,-3.774306268987786,0.4620358102618344
0.0879922543569107,3,227,0.044552246729532875,0.014966165638740104,0.0019140243530273438,9.566756545221349e-05,-82.59128552468327,81.83850617245338,0.9999999988743012,8.701050118019135e-11,-5103.379731565135,1602.558519940539,-0.09788109505677711,0.011971992708482648
0.13593563908785256,3,227,0.04448930422465006,0.015029692731935442,0.0018995602925618489,8.821537544635075e-05,-82.59301210584844,81.83980816026447,0.9999999999972139,1.2891027777567016e-12,-5103.45539841797,1602.5644329685379,-0.004622410357560923,0.00035316425258648373
0.21000141557086555,3,227,0.05091985066731771,0.024504781319854944,0.0019412835439046223,0.00017309717923973703,-82.59263903004995,81.83999236494716,0.999999999998893,4.1853389258507677e-13,-5103.432078144481,1602.5442935512733,-0.0029546148910341683,0.00010994194613691085
0.324422607917163,3,227,0.04080955187479655,0.014916184469261556,0.002197901407877604,0.00042775067610705843,-76.89720733286853,84.21894348208777,0.9999999999995306,1.9239017175483048e-13,-4734.835232109775,1355.4388732258922,-0.0019145001094311347,0.00011051233939758568
0.5011872336272722,3,227,0.035948991775512695,0.015842313300597058,0.0018356641133626301,8.354552010372578e-05,-71.48710891595435,87.11045308090213,0.9999999999999166,2.698892573643508e-14,-4294.223143586061,1294.822553182368,-0.0008169976589785891,3.4326747835955084e-05
0.01,3,250,0.04864692687988281,0.01107874073349682,0.001929918924967448,2.8427076430686728e-05,-71.39932510957452,72.69276885831135,0.9316390376086662,0.005208374430846826,-4636.384231376105,1543.6832495244919,-762.934271612823,94.29925184223772
0.015448591479026755,3,250,0.04579265912373861,0.012637534399844618,0.0018738905588785808,3.6393190177939676e-05,-76.48012485190205,76.67176240355452,0.9826976140609119,0.0012916088844888223,-4847.590167661863,1590.3899196040506,-383.7944480523326,46.98893774864007
0.023865897868585808,3,250,0.04614011446634928,0.014088787711803358,0.0018791357676188152,6.000269327342017e-05,-80.37059082344844,79.92672485875372,0.9979355810053733,0.00015453999075823197,-5010.694076712156,1601.8531320870056,-132.5685686907558,16.230558722544483
0.036869450645195756,3,250,0.04691123962402344,0.014188409708476898,0.002265373865763346,0.0005667632160814217,-82.15787639218077,81.46263291465796,0.9999240295901624,5.709144738075851e-06,-5085.336375144752,1602.6895797152958,-25.430572832096612,3.11251838497451
0.056958108107376865,3,250,0.05493060747782389,0.01863455084307442,0.0018885135650634766,0.00020178185683667718,-82.55977346472967,81.81088536118854,0.9999995571062968,3.351105843870498e-08,-5102.073580469999,1602.580416759372,-1.9416879692167026,0.23784127779925027
0.0879922543569107,3,250,0.04862658182779948,0.013982067473273777,0.0018600622812906902,1.6723703317926727e-05,-82.59219033723691,81.83945758373962,0.9999999998550368,1.3697321702663113e-11,-5103.415375731805,1602.5506842890024,-0.035048620268140145,0.003904342557142472
0.13593563908785256,3,250,0.05793619155883789,0.017348704316643745,0.0018658638000488281,1.689915194193778e-05,-82.59301210584844,81.83980816026447,0.9999999999972139,1.2891027777567016e-12,-5103.45539841797,1602.5644329685379,-0.004622410357560923,0.00035316425258648373
0.21000141557086555,3,250,0.04522005716959635,0.014812633127368944,0.0018409887949625652,2.0756874794226823e-05,-82.59263903004995,81.83999236494716,0.999999999998893,4.1853389258507677e-13,-5103.432078144481,1602.5442935512733,-0.0029546148910341683,0.00010994194613691085
0.324422607917163,3,250,0.04137627283732096,0.014650023283610836,0.001844962437947591,0.00010839795083205441,-76.89715607144477,84.21896805780499,0.9999999999995306,1.9239017175483048e-13,-4734.831572219403,1355.4371912818178,-0.0019145001094311347,0.00011051233939758568
0.5011872336272722,3,250,0.03720712661743164,0.014932327310380066,0.0018216768900553386,7.787626584111243e-05,-71.48710891595435,87.11045308090213,0.9999999999999166,2.698892573643508e-14,-4294.223143586061,1294.822553182368,-0.0008169976589785891,3.4326747835955084e-05
0.01,4,50,0.020485719045003254,0.01560682885996206,0.0024079481760660806,0.0009282037607481784,-60.01187015864008,68.54862106656515,0.44450817193581904,0.018228902726776526,-4160.985748093333,1094.586655608346,-2182.265137466646,300.64861548191993
0.015448591479026755,4,50,0.020685752232869465,0.014253025129467436,0.0017346541086832683,0.00011242042077713225,-61.74213532144768,68.51243749353038,0.5918180679708915,0.01901557667066579,-4235.236810919333,1196.699131927792,-1869.6507863476418,254.75815141264658
0.023865897868585808,4,50,0.020265658696492512,0.015516049529408951,0.0017379919687906902,0.00010911140306163463,-64.01105838676527,68.44684679281197,0.741301030329227,0.015785567699990573,-4346.681176977312,1321.2614404310675,-1486.5756091491392,194.60189908172399
0.036869450645195756,4,50,0.020649274190266926,0.014454685970934847,0.0017369588216145833,0.00011127948623633397,-68.12949936815109,70.41457307859898,0.8693815667986184,0.009890344031098227,-4509.978178606277,1472.7710319109685,-1054.8144402475052,131.8546336368242
0.056958108107376865,4,50,0.020149946212768555,0.015190993081385155,0.0017172495524088542,0.00015459556978220627,-73.1133985530626,73.97931159730429,0.9536170571958315,0.003567532212925881,-4707.446552349855,1564.9255682972444,-628.3951019257614,77.50363444832116
0.0879922543569107,4,50,0.021176258722941082,0.015389340715509495,0.0018262068430582683,0.0001842521993013903,-78.03642375992153,77.95694092515343,0.9907654519445964,0.0007119638260095555,-4913.281685733607,1596.2244599914711,-280.369267297356,34.445183886891364
0.13593563908785256,4,50,0.021526495615641277,0.01600948129646344,0.0017448266347249348,8.874859176600811e-05,-81.25325351704129,80.6719014857597,0.9992749425727473,5.677084818489306e-05,-5047.9793731458985,1602.6390724733506,-78.55451608166133,9.631818983991844
0.21000141557086555,4,50,0.022048393885294598,0.016946118172607365,0.0017223358154296875,0.0001333594842575184,-82.41389697710316,81.68295740852336,0.9999874928931964,1.029045375901139e-06,-5096.084653096225,1602.5921067985742,-10.316413091270137,1.2733825150331162
0.324422607917163,4,50,0.020797093709309895,0.014979944085490108,0.0017007191975911458,0.00011608631927859935,-76.8963303393841,84.21058330815234,0.9999999831814553,1.4347787537582845e-09,-4734.950909405472,1355.6248969293913,-0.37827697593957516,0.04689151556011745
0.5011872336272722,4,50,0.021250089009602863,0.015992271875804962,0.0017464955647786458,0.00016004859246859885,-71.48710128448684,87.11045760820258,0.9999999999997949,6.209250848457713e-14,-4294.222190069934,1294.822969344372,-0.0013360078383820335,0.0003666543619708
0.01,4,72,0.02268846829732259,0.015872309294102726,0.0017024676005045574,0.0001230686950110408,-61.39326135011683,68.48592031124059,0.5667615415838174,0.019090691315745725,-4220.0494110013715,1177.5508547489294,-1926.4418793353277,263.37434445732475
0.015448591479026755,4,72,0.02349098523457845,0.01601673829201154,0.0017593701680501301,0.0001130042586373475,-63.527834148092076,68.34437707825599,0.7173052053638473,0.016562281719337137,-4326.589353898683,1296.1240364503453,-1554.3777423816919,205.21576882996257
0.023865897868585808,4,72,0.023124059041341145,0.01584758875488414,0.0016979376475016277,0.00011674825471924986,-67.32430813900535,69.95341246463067,0.8503960446406661,0.010952581966521175,-4478.33277022742,1448.4983337618323,-1129.0913107682306,141.83059191782024
0.036869450645195756,4,72,0.02620395024617513,0.016349023985643966,0.001878182093302409,0.00022619480946179516,-72.20326604094856,73.28896204820293,0.9426605418932338,0.004397591498300108,-4669.36894403327,1554.854929073555,-698.7040683536817,86.27869185518303
0.056958108107376865,4,72,0.024396498998006184,0.01658074187312724,0.0017121632893880208,0.00011438565995264159,-77.25212834362178,77.29750854489517,0.9870145928566871,0.0009833278234428371,-4880.1630503153865,1594.2108516182195,-332.47330566708047,40.72823385365907
0.0879922543569107,4,72,0.02532052993774414,0.017441312732710292,0.0017573833465576172,0.00016289462700370285,-80.8379575892014,80.32652074741046,0.9987246169205476,9.832867793378485e-05,-5030.412863691694,1602.0139903862,-104.19403609475664,12.800808592381527
0.13593563908785256,4,72,0.025373061498006184,0.017845003053239734,0.0016944408416748047,0.00011467661031547773,-82.30486365678493,81.58764160058323,0.9999672403675128,2.5637923013080174e-06,-5091.542479130087,1602.6771748207866,-16.697657782083837,2.047452314709981
0.21000141557086555,4,72,0.025730371475219727,0.018154535930740148,0.0019764105478922525,0.000465736941761677,-82.57751215322668,81.82617306167522,0.9999999050551817,7.83197947568953e-09,-5102.817798489236,1602.5709120745987,-0.8988478606083309,0.11102135179231494
0.324422607917163,4,72,0.02961309750874837,0.016724296482608925,0.001762708028157552,0.0001174958322907443,-76.8974816839302,84.21870678416468,0.9999999999928466,3.938632246918266e-13,-4734.856546080602,1355.451064643695,-0.0078042362246754015,0.0009137992044491031
0.5011872336272722,4,72,0.023050387700398762,0.016334032287746842,0.0017040570576985676,0.00015649951635968282,-71.48709476020865,87.11046140046227,0.9999999999999166,2.698892573643508e-14,-4294.221801901334,1294.8228208448588,-0.0008169976589785891,3.4326747835955084e-05
0.01,4,94,0.025933106740315754,0.014836764448422326,0.001937548319498698,0.0003441942120612072,-62.65694157818456,68.4368142278969,0.6595154172410788,0.018084701554053725,-4280.204149359025,1249.0921934047742,-1706.7419116920853,229.13180195373025
0.015448591479026755,4,94,0.02522555987040202,0.015262057631478974,0.0017327467600504558,0.00016176946075614583,-65.65336704375262,69.10934605424808,0.8020816780709668,0.013316408082016382,-4412.565867652223,1389.5828225360106,-1299.3833783967652,166.05205352740893
0.023865897868585808,4,94,0.0818921724955241,0.09049294841220833,0.0018045107523600261,7.601960183103182e-05,-70.19556525483266,71.81507947183995,0.9123079053889471,0.006766190211283953,-4587.493655367401,1524.508085032601,-864.1085930168629,107.16257611749536
0.036869450645195756,4,94,0.025840282440185547,0.015386055192363595,0.00173187255859375,0.0001663379293992289,-75.33656267976826,75.74238753167947,0.9747562129974886,0.0019077601758786193,-4799.542681342277,1584.0397202765394,-463.57601527432274,56.8843666956456
0.056958108107376865,4,94,0.03204472859700521,0.02172404529843787,0.0017895698547363281,0.00014013510443958588,-79.66996966681965,79.32982254208038,0.9963581734999268,0.0002756041506302453,-4981.421529043561,1600.8355035552709,-176.0709503676081,21.563123917617638
0.0879922543569107,4,94,0.027079105377197266,0.016973377529555977,0.0016752878824869792,9.771193756033621e-05,-81.93236391655725,81.26779733796852,0.9998238582924296,1.35782153134872e-05,-5076.002460521974,1602.5959855732435,-38.721667498448646,4.7573105874964865
0.13593563908785256,4,94,0.03418580691019694,0.02675639039034506,0.0016748110453287761,0.00011919106238148423,-82.53170420049868,81.78605613049926,0.9999985195740968,1.1589862173402926e-07,-5100.922251133431,1602.5953064521846,-3.5495685772102785,0.4350402842024265
0.21000141557086555,4,94,0.02874143918355306,0.01485498526358077,0.001775662104288737,0.00012286714870328013,-82.59175730646223,81.83868252341823,0.9999999992713132,5.983245482382753e-11,-5103.403291331923,1602.5671007952856,-0.07874244976044863,0.009698402795073365
0.324422607917163,4,94,0.03172572453816732,0.015766787635465136,0.001764218012491862,0.00014926505258650656,-76.89750375977869,84.21880137038156,0.9999999999995306,1.9239017175483048e-13,-4734.856395830458,1355.4485996001067,-0.0019145001094311347,0.00011051233939758568
0.5011872336272722,4,94,0.024107853571573894,0.015763651888749054,0.0017495155334472656,0.00016517309243546633,-71.48709476020865,87.11046140046227,0.9999999999999166,2.698892573643508e-14,-4294.221801901334,1294.8228208448588,-0.0008169976589785891,3.4326747835955084e-05
0.01,4,116,0.02678052584330241,0.014846646942840047,0.001737515131632487,0.00018589111305676177,-63.76939777909144,68.36738622122148,0.73063285510419,0.016068020405281918,-4337.219441748845,1309.607464758786,-1517.0869148255442,199.25750509151902
0.015448591479026755,4,116,0.027218739191691082,0.014563196447523399,0.0017650127410888672,0.00018478050016768803,-67.74125737025273,70.19034147660082,0.8606727678216322,0.010330981727695943,-4494.682712926202,1461.297712310621,-1089.5138218205868,136.39495397242584
0.023865897868585808,4,116,0.03363188107808431,0.012879931707604734,0.001770337422688802,0.0001054752464570833,-72.64432629178839,73.62748268065681,0.9483692711031143,0.00393117522595472,-4687.529217095015,1559.980411005625,-663.0137538440055,81.76966428466064
0.036869450645195756,4,116,0.02812504768371582,0.015628316016270443,0.001714626948038737,0.00010780111865734256,-77.61881256586257,77.60566058879756,0.9888749421253978,0.0008359893093270494,-4895.312979926407,1595.7108442396843,-307.74112370878277,37.66742925309513
